Type,job_title,job_area,salary-bot,salary-top,year,education,company_title,company_info,skill,publis_name,welfare,job_url
全栈工程师,JAVA高级开发工程师,杭州·滨江区·长河,16250,21666,3-5,本科,创业慧康,医疗健康已上市1000-9999人,Java开发经验 Java 全栈工程师 团队管理经验,邵先生招聘者,五险一金，员工旅游，节日福利，定期体检，股票期权，补充医疗保险，年终奖，交通补助，通讯补贴，餐补，带薪年假,https://www.zhipin.com/job_detail/e6ffdcfb885355521HNy3dq6GFM~.html
全栈工程师,软件开发工程师,苏州·苏州工业园区·独墅湖,17500,29166,1-3,本科,CloudBU,互联网未融资10000人以上,Java开发经验 全栈工程师 Java MyBatis Spring,景先生软件工程师,年终奖，免费班车，加班补助，餐补，定期体检，节日福利，五险一金，零食下午茶，补充医疗保险，带薪年假,https://www.zhipin.com/job_detail/ebb2bfe5138f4e431XR_2t69EVVV.html
全栈工程师,软件开发工程师,东莞·虎门镇·新联,13000,21666,1-3,本科,海柔创新科技有限公司,计算机软件D轮及以上1000-9999人,Android APP开发 全栈工程师,向女士HR,年终奖，带薪年假，五险一金，饭补，零食下午茶，海外工作，节日福利，餐补，学习进修，定期体检，健身房，股票期权,https://www.zhipin.com/job_detail/0ef3b5806983de7c1n1y2tq6FlZQ.html
全栈工程师,留学生全栈工程师,深圳·龙岗区·坂田,26666,53333,在校,硕士,华为技术有限公司,计算机软件不需要融资10000人以上,微服务架构 后端开发 软件工程师 云计算 Python,石先生华为高级工程师,员工旅游，交通补助，餐补，年终奖，股票期权，带薪年假，全勤奖，补充医疗保险，住房补贴，五险一金，加班补助，节日福利，离职补偿，定期体检，通讯补贴，零食下午茶，免费班车,https://www.zhipin.com/job_detail/dfe05ced02f437991nZ62dm0GFZW.html
全栈工程师,.NET中级研发工程师,成都·武侯区·武侯立交,10833,16250,1-3,学历不限,弧秒科技,计算机软件未融资20-99人,.NET 爬虫工程师 全栈工程师,董先生技术总监,通讯补贴，餐补，节日福利，交通补助，带薪年假,https://www.zhipin.com/job_detail/6e1808f5a33297cb1nR539i5FlpV.html
全栈工程师,Java开发工程师,南京·雨花台区·楚翘城,15166,30333,经验不限,本科,泰治科技,计算机软件B轮100-499人,后端开发 全栈工程师 架构师 SpringBoot,李先生开发部长,年终奖，五险一金，员工食堂，员工旅游，定期体检，节日福利,https://www.zhipin.com/job_detail/dd7f22c77e8ad5551XR739y9F1pV.html
全栈工程师,全栈开发工程师（windows/c#/.NET/Oracle）,深圳·南山区·西丽,20000,32000,3-5,本科,Anker,电子商务已上市1000-9999人,.NET 全栈 C#,Y女士人力资源经理,补充医疗保险，节日福利，包吃，员工旅游，带薪年假，零食下午茶，定期体检，企业滴滴打车，年终奖，五险一金,https://www.zhipin.com/job_detail/397f6c51d54b64571nxy3Ny0EFM~.html
全栈工程师,后端研发工程师/全栈,武汉,14000,24000,5-10,本科,武汉安天,移动互联网C轮100-499人,Python JavaScript 全栈开发 后端开发 全栈,朱女士HR,零食下午茶，节日福利，免费班车，年终奖，带薪年假，五险一金,https://www.zhipin.com/job_detail/5355140e5c3623d81nF63d64E1tQ.html
全栈工程师,Java,北京·朝阳区·青年路,25000,50000,经验不限,本科,中信银行,银行已上市10000人以上,Java 全栈工程师 中大型项目架构设计经验 架构师,刘先生资深架构师技术团队负责人,餐补，定期体检，带薪年假，补充医疗保险，加班补助，节日福利，免费班车，员工旅游，五险一金，通讯补贴，交通补助，年终奖,https://www.zhipin.com/job_detail/3c87aee50baf933903x50tW6F1I~.html
全栈工程师,全栈软件开发工程师,东莞·大朗镇·松山湖,13000,26000,经验不限,本科,华为,计算机软件不需要融资10000人以上,Java C++ Python 微服务架构 全栈开发,陈女士项目管理,餐补，补充医疗保险，节日福利，年终奖，定期体检，五险一金，员工旅游，股票期权，零食下午茶，加班补助,https://www.zhipin.com/job_detail/f4b1f03b80d17b4b1nxy2ty0FVpQ.html
全栈工程师,Java,郑州,10000,13000,3-5,本科,东信软件,计算机软件未融资500-999人,全栈工程师 Java Spring JavaScript Redis,魏先生研发主管,带薪年假，定期体检，交通补助，年终奖，加班补助，通讯补贴，节日福利，补充医疗保险，餐补，五险一金,https://www.zhipin.com/job_detail/0b6436f6d5268f091nV809i5FlpV.html
全栈工程师,全栈开发工程师,杭州·滨江区·西兴,25000,35000,经验不限,本科,杭州云哟科技有限...,互联网天使轮20-99人,Java 前端开发 全栈开发 后端开发 多线程,崔先生技术总监,定期体检，加班补助，通讯补贴，餐补，节日福利，员工旅游，零食下午茶，交通补助，年终奖，带薪年假，五险一金,https://www.zhipin.com/job_detail/589a5e868426031f1n1_39m-FVdV.html
全栈工程师,前端（全栈）开发工程师,厦门·思明区·软件园,5416,7583,经验不限,大专,厦门风领科技,计算机软件不需要融资100-499人,JavaScript TypeScript 前端开发 全栈开发 Redis,张女士HR,带薪年假，员工旅游，年终奖，定期体检，五险一金，零食下午茶，交通补助，节日福利,https://www.zhipin.com/job_detail/6db5b74fa2129e7b1nZ639i8F1ZV.html
全栈工程师,全栈开发工程师（双休）,广州,13000,18000,3-5,本科,舜飞科技,互联网不需要融资100-499人,JavaScript TypeScript HTML CSS 全栈开发,林女士hr,餐补，节日福利，五险一金，股票期权，带薪年假，定期体检，员工旅游，零食下午茶,https://www.zhipin.com/job_detail/5751530ac51a95071XR_09S5E1JS.html
全栈工程师,全栈开发工程师,长沙·岳麓区·梅溪湖,7000,10000,3-5,本科,湖南橙客信息技术...,广告营销未融资20-99人,全栈开发 前端开发 PHP 后端开发,王先生总经理,交通补助，带薪年假，五险一金，零食下午茶,https://www.zhipin.com/job_detail/b023724379ed4c221XR82t64ElJW.html
全栈工程师,全栈开发工程师,成都·武侯区·新会展中心,10000,15000,经验不限,本科,晓客科技,企业服务100-499人,全栈开发 Java 后端开发 Python PHP,刘先生招聘者, ,https://www.zhipin.com/job_detail/9bba89c86940de721nx72N2_EVFQ.html
全栈工程师,全栈开发工程师,东莞·桥头镇·桥头广场,6000,11000,3-5,学历不限,迎富信息,计算机软件未融资0-20人,Java JavaScript HTML CSS,陈先生招聘专员,节日福利，员工旅游，零食下午茶，补充医疗保险,https://www.zhipin.com/job_detail/acad75041d3bc3923nx43d2_EFQ~.html
全栈工程师,Java全栈开发工程师,广州·天河区·东圃,8000,13000,1-3,本科,美灵科技,计算机软件不需要融资20-99人,Java 全栈开发 MySQL 图形图像处理 音视频开发,周先生招聘者,定期体检，节日福利，带薪年假，交通补助，年终奖，通讯补贴，零食下午茶，股票期权，餐补，五险一金，员工旅游,https://www.zhipin.com/job_detail/22cd714740cbab531nB809u5EVNX.html
全栈工程师,【唐山遵化】全栈开发工程师,唐山·遵化市·遵化市中心城区,12000,20000,3-5,学历不限,有点文化,广告营销不需要融资20-99人,Java HTML Python JavaScript CSS 前端开发,王先生创始合伙人,领导nice，零食下午茶，五险一金，年终奖，节日福利，股票期权,https://www.zhipin.com/job_detail/cf56e700d0afdb221nFy09S0EFVV.html
全栈工程师,全栈开发工程师,成都·武侯区·新会展中心,13000,18000,3-5,大专,北京创新数智科技...,计算机软件未融资20-99人,.NET outsystem,应女士人事行政经理,员工旅游，带薪年假，五险一金，加班补助，全勤奖,https://www.zhipin.com/job_detail/e1ce3d05b6291fe71n180ty7EFNW.html
全栈工程师,Java开发组长,南平·建阳区·童游,6000,11000,经验不限,学历不限,智云动能智慧科技,计算机软件未融资20-99人,WEB开发 app 软件 工程师 全栈 后端,陈女士人事,带薪年假，加班补助，每月团建，年终奖，单身公寓住宿，五险，节日福利，交通补助，项目激励，员工旅游,https://www.zhipin.com/job_detail/e120f893b6f9294b1nJ-39q_GVZW.html
全栈工程师,全栈开发工程师,北京·海淀区·万柳,20000,35000,3-5,本科,北京学助,在线教育不需要融资20-99人,Java vue 少儿编程 springboot 教育 全栈开发,靳先生招聘者,带薪年假，五险一金，股票期权,https://www.zhipin.com/job_detail/1dd9a64c31d347df0Xx-3Nq-ElI~.html
全栈工程师,Java全栈开发工程师,长沙·岳麓区·汽车西站,8666,14083,3-5,本科,北明软件,互联网已上市1000-9999人,SpringBoot SpringCloud 全栈开发 后端开发,张先生技术经理,免费班车，补充医疗保险，五险一金，节日福利，补充公积金，电脑补贴，加班补助，带薪年假，年终奖，员工旅游，餐补，定期体检,https://www.zhipin.com/job_detail/b77114a4a753b8dc1n170t-0EVNX.html
全栈工程师,全栈开发工程师,上海·杨浦区·五角场,18000,30000,5-10,本科,视若飞,计算机软件A轮100-499人,Javascript PHP Linux,徐女士人事助理,五险一金，定期体检，带薪年假，零食下午茶，餐补，员工旅游，节日福利，补充医疗保险,https://www.zhipin.com/job_detail/84b9f8cbf3c616d90nZ83Ny6FVQ~.html
全栈工程师,全栈开发工程师,北京·海淀区·知春路,37500,75000,3-5,本科,轻舟智航,计算机软件A轮100-499人,前端开发 全栈开发 JavaScript TypeScript React,由女士HR,五险一金，包吃，员工旅游，股票期权，年终奖，餐补，定期体检，补充医疗保险，带薪年假，零食下午茶，节日福利,https://www.zhipin.com/job_detail/af35504eeafe924c1nN-09-9FVdV.html
全栈工程师,全栈开发工程师（偏前端）,成都·双流区·中和,8000,12000,3-5,大专,四川智领时代网络...,互联网不需要融资0-20人,移动端 Linux Web端 Vue 全栈开发,李女士HRBP, ,https://www.zhipin.com/job_detail/35738caf2c773de933J42t2-EFA~.html
全栈工程师,青岛全栈工程师—中级,青岛·城阳区·上马,10000,15000,1-3,本科,洲斯物联,计算机软件A轮20-99人,Vue golang,杨女士人力主管,股票期权，年终奖，五险一金，员工旅游，带薪年假，节日福利，加班补助，交通补助，全勤奖,https://www.zhipin.com/job_detail/cdda61e75f8477071n1z29S0FVpQ.html
全栈工程师,结构工程师,肇庆,4000,7000,1-3,本科,瑞世界,旅游不需要融资100-499人,工程师,郭女士招聘者,社保，带薪年假，节日福利，定期体检，补充医疗保险，包吃,https://www.zhipin.com/job_detail/ddde076d0d88a5e31XR409S6FlZQ.html
全栈工程师,机械工程师,宁波·鄞州区·梅墟,8000,13000,1-3,大专,枢融电子,原材料及加工/模具20-99人,机械设计 机械 工程师 自动化 结构工程师,张女士人事,年终奖，节日福利，加班补助，包吃，全勤奖，餐补,https://www.zhipin.com/job_detail/d0ccb776b46e5d2b1nx_3921FVNV.html
全栈工程师,售后工程师,深圳·宝安区·西乡,6000,7000,经验不限,学历不限,德胜电器有限公司,其他专业服务20-99人,维修 安装 工程师,廖女士主管, ,https://www.zhipin.com/job_detail/472e23fb9a03e1171nR82t-4ElRQ.html
全栈工程师,驻场工程师,北京,7000,10000,经验不限,本科,金麦斯特软件,计算机软件未融资20-99人,工程师,梁女士人事,节日福利，五险一金，餐补，全勤奖，带薪年假,https://www.zhipin.com/job_detail/046fe9362f56996b1nJ-3tS7E1BQ.html
全栈工程师,机电工程师,伊犁哈萨克自治州,6000,8000,3-5,本科,昌鑫智工新材料有...,化工未融资500-999人,机电 工程师,李先生招聘者,五险一金,https://www.zhipin.com/job_detail/beceedef933a1a1b1nJ_09S0FFdQ.html
全栈工程师,售后工程师,合肥·蜀山区·天鹅湖万达广场,6000,8000,经验不限,中专,同兴科技,机械设备/机电/重工未融资100-499人,售后 售后技术 技术 工程师 售后工程师 工程,朱先生人事总监,节日福利，员工旅游，交通补助，零食下午茶，通讯补贴，带薪年假，双休，法定节假日，年终奖，补充医疗保险，法定节假日，法定节假日,https://www.zhipin.com/job_detail/f5fbc04ea99ffd881nFz3NW6EVVR.html
全栈工程师,镀膜设备工程师,苏州·虎丘区·枫桥地区,9333,15166,3-5,本科,天孚,通信/网络设备C轮1000-9999人,镀膜 镀膜设备 工程师 镀膜设备工程师,张女士招聘助理,节日福利，年终奖，员工旅游，通讯补贴，五险一金，股票期权，带薪年假，加班补助,https://www.zhipin.com/job_detail/086843714c936eb51XR509S8FldR.html
全栈工程师,配伍工程师,滨州,5000,10000,3-5,本科,科臻环保,环保100-499人,工程师,刘女士行政人事经理,年终奖，交通补助，通讯补贴，带薪年假，餐补，五险一金，定期体检,https://www.zhipin.com/job_detail/e87181d12bc857b31nBz3d-6FFBR.html
全栈工程师,IE工程师,厦门·集美区·侨英,7000,12000,经验不限,学历不限,厦门特骑,服装/纺织/皮革未融资100-499人,服装纺织 服装生产过程管理 工程师 工序 成本分析,张先生人事,包吃，节日福利，加班补助，带薪年假，年终奖，全勤奖,https://www.zhipin.com/job_detail/bd85f50287b0213e1nBy3Ni7GVFV.html
全栈工程师,项目工程师,深圳·福田区·华强南,8000,12000,3-5,大专,普实,电子/半导体/集成电路100-499人,软件实施 项目工程师 工程师,陈女士招聘专员,全勤奖，带薪年假，五险一金，通讯补贴，年终奖，节日福利,https://www.zhipin.com/job_detail/5bf8e89d030d6e921XR72tu-EVZW.html
全栈工程师,售前|售后工程师,南京·江宁区·大学城,5000,8000,1-3,大专,南林电子,工程施工未融资20-99人,测试 调试 技术支持 售后工程师 交接现场培训,王女士经理,全勤奖，加班补助，通讯补贴，专业培训，节日福利，餐补，员工旅游，带薪年假，补充医疗保险，年终奖，交通补助，绩效奖金,https://www.zhipin.com/job_detail/1551228facdba7831nF43Ni4E1FW.html
全栈工程师,项目管理工程师,嘉兴·嘉善县·姚庄,8666,14083,1-3,本科,立讯智造,智能硬件已上市10000人以上,工程师,范女士人事,五险一金，年终奖，员工旅游，住房补贴，带薪年假，全勤奖，加班补助，餐补，股票期权，免费班车，节日福利,https://www.zhipin.com/job_detail/7ed57ec52609434e1XR82Ni7FlBW.html
全栈工程师,电子烟开发工程师,深圳·宝安区·沙井,10000,15000,3-5,中专,亿昕凯,电子/半导体/集成电路100-499人,电子工艺工程师 电子元器件工程师 电子烟 工程师,孙女士人事, ,https://www.zhipin.com/job_detail/3e1b795438bc9f971nJ92d-0ElRV.html
